seq_id,pred_model,bit_score,evalue,pred_class
tr|A0A378KAL1|A0A378KAL1_9GAMM,8ca.alpha.45,25.0,4.9e-09,alpha
tr|A0A378KP90|A0A378KP90_9GAMM,8ca.alpha.45,23.5,1.4e-08,alpha
tr|A0A378KXP3|A0A378KXP3_9GAMM,8ca.alpha.45,25.2,4.3e-09,alpha
tr|A0A378KYM1|A0A378KYM1_9GAMM,8ca.alpha.45,37.8,5.6e-13,alpha
tr|A0A378L8N5|A0A378L8N5_9GAMM,8ca.alpha.45,24.5,7.2e-09,alpha
tr|A0A378LCU8|A0A378LCU8_9GAMM,8ca.alpha.45,36.2,1.8e-12,alpha
tr|A0A378LD40|A0A378LD40_9GAMM,8ca.alpha.45,58.3,3e-19,alpha
tr|A0A378LQM4|A0A378LQM4_9GAMM,8ca.alpha.45,40.7,7.2e-14,alpha
tr|A0A378LT33|A0A378LT33_9GAMM,8ca.alpha.45,35.0,4.3e-12,alpha
tr|A0A378LUM5|A0A378LUM5_9GAMM,8ca.alpha.45,26.8,1.4e-09,alpha
tr|A0A378MNZ9|A0A378MNZ9_LISGR,8ca.beta.45,190.6,1.5e-59,beta
tr|A0A378MXT2|A0A378MXT2_MANHA,8ca.beta.45,146.9,3.2e-46,beta
tr|A0A378MXU1|A0A378MXU1_MANHA,8ca.beta.45,172.4,5.6e-54,beta
tr|A0A378NBF5|A0A378NBF5_MANHA,8ca.alpha.45,24.6,6.7e-09,alpha
tr|A0A378NTF3|A0A378NTF3_9FIRM,8ca.alpha.45,205.8,1.5e-64,alpha
tr|A0A378PIX6|A0A378PIX6_9GAMM,8ca.alpha.45,24.9,5.3e-09,alpha
tr|A0A378PS99|A0A378PS99_MORBO,8ca.beta.45,215.8,3.2e-67,beta
tr|A0A378QFV7|A0A378QFV7_MORLA,8ca.alpha.45,25.0,4.9e-09,alpha
tr|A0A378QM32|A0A378QM32_MORLA,8ca.beta.45,194.8,7.9e-61,beta
tr|A0A378QP33|A0A378QP33_9GAMM,8ca.alpha.45,22.3,3.4e-08,alpha
tr|A0A378QR29|A0A378QR29_9GAMM,8ca.beta.45,208.3,6.2e-65,beta
tr|A0A378QYX7|A0A378QYX7_9GAMM,8ca.beta.45,187.9,1e-58,beta
tr|A0A378R3B3|A0A378R3B3_9GAMM,8ca.alpha.45,24.7,6.2e-09,alpha
tr|A0A378RL28|A0A378RL28_MYROD,8ca.alpha.45,40.3,9.6e-14,alpha
tr|A0A378RME4|A0A378RME4_MYROD,8ca.alpha.45,30.2,1.3e-10,alpha
tr|A0A378SF31|A0A378SF31_9MYCO,8ca.alpha.45,20.5,1.2e-07,alpha
tr|A0A378SG10|A0A378SG10_9MYCO,8ca.alpha.45,23.6,1.4e-08,alpha
tr|A0A378SQ67|A0A378SQ67_9MYCO,8ca.alpha.45,98.2,1.6999999999999998e-31,alpha
tr|A0A378SV96|A0A378SV96_9MYCO,8ca.alpha.45,25.5,3.6e-09,alpha
tr|A0A378SZ18|A0A378SZ18_9MYCO,8ca.alpha.45,92.2,1.1e-29,alpha
tr|A0A378T919|A0A378T919_MORLA,8ca.beta.45,229.5,2.1e-71,beta
tr|A0A378TCR1|A0A378TCR1_9MYCO,,,,NO_HIT
tr|A0A378TE93|A0A378TE93_9MYCO,8ca.alpha.45,25.7,3e-09,alpha
tr|A0A378TKK2|A0A378TKK2_9MYCO,8ca.alpha.45,91.7,1.5999999999999999e-29,alpha
tr|A0A378TVT3|A0A378TVT3_MORLA,8ca.alpha.45,24.2,8.7e-09,alpha
tr|A0A378TZL0|A0A378TZL0_NEIEL,8ca.beta.45,325.1,1.5e-100,beta
tr|A0A378UVJ4|A0A378UVJ4_MYCFO,8ca.alpha.45,27.4,9e-10,alpha
tr|A0A378UVJ8|A0A378UVJ8_MYCFO,8ca.alpha.45,93.4,4.8000000000000004e-30,alpha
tr|A0A378UX59|A0A378UX59_MYCFO,8ca.alpha.45,30.0,1.4e-10,alpha
tr|A0A378V150|A0A378V150_MYCFO,8ca.alpha.45,29.0,2.9e-10,alpha
tr|A0A378W487|A0A378W487_9MYCO,8ca.alpha.45,24.2,8.8e-09,alpha
tr|A0A378WAW2|A0A378WAW2_9MYCO,8ca.alpha.45,30.0,1.4e-10,alpha
tr|A0A378WLV6|A0A378WLV6_9NOCA,8ca.alpha.45,22.7,2.5e-08,alpha
tr|A0A378WPK5|A0A378WPK5_9NOCA,8ca.alpha.45,26.0,2.4e-09,alpha
tr|A0A378WZW2|A0A378WZW2_9NOCA,8ca.alpha.45,22.0,4.2e-08,alpha
tr|A0A378WZZ5|A0A378WZZ5_9NOCA,8ca.alpha.45,96.7,4.8e-31,alpha
tr|A0A378XBI0|A0A378XBI0_9BURK,,,,NO_HIT
tr|A0A378XPP0|A0A378XPP0_PAEPO,8ca.beta.45,294.4,3.3e-91,beta
tr|A0A378YDM7|A0A378YDM7_9BURK,8ca.alpha.45,31.5,5.1e-11,alpha
tr|A0A378YGJ5|A0A378YGJ5_9NOCA,8ca.alpha.45,23.6,1.3e-08,alpha
tr|A0A378YQL2|A0A378YQL2_9BURK,8ca.alpha.45,25.0,4.8e-09,alpha
tr|A0A378YUQ0|A0A378YUQ0_9NOCA,8ca.alpha.45,17.3,1.2e-06,alpha
tr|A0A378YVR7|A0A378YVR7_9NOCA,8ca.alpha.45,18.5,4.9e-07,alpha
tr|A0A378ZWV9|A0A378ZWV9_9HYPH,8ca.alpha.45,36.4,1.6e-12,alpha
tr|A0A378ZXC1|A0A378ZXC1_9HYPH,8ca.beta.45,296.8,5.9999999999999996e-92,beta
tr|A0A379A060|A0A379A060_9HYPH,8ca.alpha.45,17.4,1e-06,alpha
tr|A0A379AAM1|A0A379AAM1_ENTAG,8ca.alpha.45,22.3,3.4e-08,alpha
tr|A0A379AF48|A0A379AF48_ENTAG,8ca.beta.45,345.3,9.4e-107,beta
tr|A0A379AI93|A0A379AI93_ENTAG,8ca.alpha.45,38.9,2.6e-13,alpha
tr|A0A379AKK8|A0A379AKK8_ENTAG,8ca.alpha.45,25.9,2.5e-09,alpha
tr|A0A379ATE0|A0A379ATE0_AVIAV,8ca.alpha.45,23.9,1.1e-08,alpha
tr|A0A379AWP8|A0A379AWP8_AVIGA,8ca.alpha.45,20.1,1.6e-07,alpha
tr|A0A379AZM0|A0A379AZM0_AVIGA,8ca.beta.45,299.2,1.1e-92,beta
tr|A0A379B3F3|A0A379B3F3_9PAST,8ca.alpha.45,21.2,7.4e-08,alpha
tr|A0A379CAR1|A0A379CAR1_9PAST,8ca.alpha.45,25.8,2.7e-09,alpha
tr|A0A379ETT1|A0A379ETT1_9PAST,8ca.alpha.45,20.2,1.5e-07,alpha
tr|A0A379EWE0|A0A379EWE0_9PAST,8ca.beta.45,346.9,3.0999999999999996e-107,beta
tr|A0A379FAN1|A0A379FAN1_PROVU,8ca.gamma.45,136.3,3.0999999999999995e-43,gamma
tr|A0A379FMH0|A0A379FMH0_PRORE,8ca.gamma.45,147.4,1.2999999999999999e-46,gamma
tr|A0A379G647|A0A379G647_9GAMM,8ca.alpha.45,24.5,6.9e-09,alpha
tr|A0A379G7U9|A0A379G7U9_9GAMM,8ca.alpha.45,27.8,7e-10,alpha
tr|A0A379GDG7|A0A379GDG7_PROMI,8ca.gamma.45,130.8,1.5999999999999998e-41,gamma
tr|A0A379I523|A0A379I523_PSEFL,8ca.alpha.45,41.7,3.8e-14,alpha
tr|A0A379I8N7|A0A379I8N7_PSEFL,8ca.alpha.45,25.4,3.6e-09,alpha
tr|A0A379IQ14|A0A379IQ14_ECTME,8ca.alpha.45,35.2,3.5e-12,alpha
tr|A0A379IR04|A0A379IR04_ECTME,8ca.alpha.45,31.4,5.4e-11,alpha
tr|A0A379JMS1|A0A379JMS1_9NOCA,8ca.beta.45,228.2,5.2000000000000005e-71,beta
tr|A0A379KFQ4|A0A379KFQ4_PSEPU,8ca.alpha.45,34.0,8.3e-12,alpha
tr|A0A379M2V8|A0A379M2V8_9NOCA,8ca.alpha.45,21.7,5.1e-08,alpha
tr|A0A379MVX0|A0A379MVX0_9PROT,8ca.alpha.45,20.8,9.2e-08,alpha
tr|A0A379N3F6|A0A379N3F6_9PROT,8ca.alpha.45,32.5,2.5e-11,alpha
tr|A0A379N6Z0|A0A379N6Z0_9PROT,8ca.alpha.45,35.3,3.4e-12,alpha
tr|A0A379PPU6|A0A379PPU6_SALER,8ca.alpha.45,22.6,2.7e-08,alpha
tr|A0A379PY43|A0A379PY43_SALER,8ca.beta.45,192.8,3.3000000000000004e-60,beta
tr|A0A379Q1H0|A0A379Q1H0_SALER,8ca.beta.45,192.8,3.3000000000000004e-60,beta
tr|A0A379QJ54|A0A379QJ54_SALER,8ca.beta.45,304.8,2.3e-94,beta
tr|A0A379QRJ7|A0A379QRJ7_SALER,8ca.alpha.45,22.6,2.7e-08,alpha
tr|A0A379QX06|A0A379QX06_SALER,8ca.beta.45,192.8,3.3000000000000004e-60,beta
tr|A0A379RWF4|A0A379RWF4_SALER,8ca.beta.45,110.0,6e-35,beta
tr|A0A379SE86|A0A379SE86_SALER,8ca.alpha.45,22.6,2.8e-08,alpha
tr|A0A379SSD0|A0A379SSD0_SALER,8ca.beta.45,194.1,1.3000000000000002e-60,beta
tr|A0A379TIL0|A0A379TIL0_SALER,8ca.alpha.45,22.7,2.5e-08,alpha
tr|A0A379TM56|A0A379TM56_SALER,8ca.beta.45,160.3,2.8e-50,beta
tr|A0A379V2G7|A0A379V2G7_SALET,8ca.gamma.45,133.7,1.9999999999999998e-42,gamma
tr|A0A379VVP8|A0A379VVP8_SALET,8ca.alpha.45,22.6,2.6e-08,alpha
tr|A0A379WFN2|A0A379WFN2_SALET,8ca.alpha.45,22.7,2.6e-08,alpha
tr|A0A379WZS2|A0A379WZS2_SALET,,,,NO_HIT
tr|A0A379X0G4|A0A379X0G4_SALET,,,,NO_HIT
tr|A0A379XKL4|A0A379XKL4_SALER,8ca.beta.45,181.5,8.900000000000001e-57,beta
tr|A0A379XVM6|A0A379XVM6_SALER,8ca.alpha.45,22.6,2.7e-08,alpha
tr|A0A379Y993|A0A379Y993_SERLI,8ca.alpha.45,23.7,1.2e-08,alpha
tr|A0A379YKK3|A0A379YKK3_9GAMM,8ca.alpha.45,45.0,3.5e-15,alpha
tr|A0A379YNA5|A0A379YNA5_9GAMM,8ca.alpha.45,15.0,5.9e-06,alpha
tr|A0A379Z874|A0A379Z874_9GAMM,8ca.alpha.45,42.9,1.6e-14,alpha
tr|A0A379ZQ78|A0A379ZQ78_9GAMM,8ca.beta.45,363.9,2.1e-112,beta
tr|A0A379ZRS2|A0A379ZRS2_SERLI,8ca.alpha.45,43.4,1.1e-14,alpha
tr|A0A379ZUK4|A0A379ZUK4_9GAMM,8ca.alpha.45,26.6,1.5e-09,alpha
tr|A0A380ABP5|A0A380ABP5_SERLI,8ca.alpha.45,42.9,1.6e-14,alpha
tr|A0A380B7X8|A0A380B7X8_SHIFL,8ca.alpha.45,22.9,2.2e-08,alpha
tr|A0A380BBH6|A0A380BBH6_SPHSI,8ca.alpha.45,27.5,8.1e-10,alpha
tr|A0A380BQ68|A0A380BQ68_9GAMM,8ca.alpha.45,25.0,5e-09,alpha
tr|A0A380CBC3|A0A380CBC3_SPOPA,8ca.alpha.45,170.4,1.0999999999999999e-53,alpha
tr|A0A380CBW1|A0A380CBW1_SPOPA,8ca.beta.45,283.5,7e-88,beta
tr|A0A380G8E9|A0A380G8E9_STAIN,8ca.alpha.45,174.5,6.199999999999999e-55,alpha
tr|A0A380JBW5|A0A380JBW5_STRDO,8ca.alpha.45,109.3,6.5e-35,alpha
tr|A0A380JPM1|A0A380JPM1_9STRE,8ca.alpha.45,101.3,1.8e-32,alpha
tr|A0A380JRU1|A0A380JRU1_STRDY,8ca.alpha.45,97.8,2.2e-31,alpha
tr|A0A380KGZ3|A0A380KGZ3_9STRE,8ca.alpha.45,108.8,9.3e-35,alpha
tr|A0A380KPI3|A0A380KPI3_9STRE,8ca.beta.45,200.2,1.8e-62,beta
tr|A0A380KRD4|A0A380KRD4_9STRE,8ca.alpha.45,110.0,3.7999999999999996e-35,alpha
tr|A0A380KZN5|A0A380KZN5_9STRE,8ca.alpha.45,105.3,1.1e-33,alpha
tr|A0A380MM81|A0A380MM81_STRGR,8ca.alpha.45,16.4,2.1e-06,alpha
tr|A0A380MTU0|A0A380MTU0_9GAMM,8ca.alpha.45,36.7,1.2e-12,alpha
tr|A0A380MYW3|A0A380MYW3_9GAMM,8ca.alpha.45,25.1,4.5e-09,alpha
tr|A0A380N1K0|A0A380N1K0_9GAMM,8ca.beta.45,334.3,2.3e-103,beta
tr|A0A380NFG7|A0A380NFG7_STRGR,8ca.alpha.45,83.3,6.1e-27,alpha
tr|A0A380NMN6|A0A380NMN6_9FIRM,8ca.alpha.45,192.8,1.5e-60,alpha
tr|A0A380NZQ3|A0A380NZQ3_STRGR,8ca.alpha.45,18.6,4.6e-07,alpha
tr|A0A380PNU2|A0A380PNU2_YERFR,8ca.beta.45,349.1,6.7e-108,beta
tr|A0A380PQB7|A0A380PQB7_YERFR,8ca.alpha.45,33.5,1.2e-11,alpha
tr|A0A380PY79|A0A380PY79_YERFR,8ca.alpha.45,23.0,2e-08,alpha
tr|A0A380Q532|A0A380Q532_YERPU,8ca.alpha.45,22.5,2.8e-08,alpha
tr|A0A380STM6|A0A380STM6_9PSED,8ca.alpha.45,39.4,1.9e-13,alpha
tr|A0A380T4X2|A0A380T4X2_9PSED,8ca.alpha.45,24.4,7.7e-09,alpha
tr|A0A380TAB6|A0A380TAB6_9ZZZZ,8ca.alpha.45,22.0,4.1e-08,alpha
tr|A0A380TH94|A0A380TH94_9ZZZZ,8ca.alpha.45,22.4,3.2e-08,alpha
tr|A0A380TR81|A0A380TR81_ACIJO,8ca.beta.45,301.8,1.7999999999999999e-93,beta
tr|A0A380TTC3|A0A380TTC3_ACTLI,8ca.alpha.45,22.7,2.4e-08,alpha
tr|A0A380TXF9|A0A380TXF9_9PAST,8ca.alpha.45,20.5,1.2e-07,alpha
tr|A0A380W2W5|A0A380W2W5_AFIFE,8ca.alpha.45,12.6,3.1e-05,alpha
tr|A0A380W7E9|A0A380W7E9_AFIFE,8ca.alpha.45,32.7,2.1e-11,alpha
tr|A0A380WCD5|A0A380WCD5_AFIFE,8ca.beta.45,273.8,6.5e-85,beta
tr|A0A380WS13|A0A380WS13_AMIAI,,,,NO_HIT
tr|A0A380ZI69|A0A380ZI69_BARDO,8ca.alpha.45,14.1,1.1e-05,alpha
tr|A0A381C290|A0A381C290_9ENTR,8ca.beta.45,348.3,1.2e-107,beta
tr|A0A381C7E7|A0A381C7E7_9ENTR,8ca.gamma.45,142.4,4.2e-45,gamma
tr|A0A381CBR8|A0A381CBR8_9ENTR,8ca.alpha.45,23.9,1.1e-08,alpha
tr|A0A381D0I5|A0A381D0I5_CAMJU,8ca.alpha.45,20.2,1.5e-07,alpha
tr|A0A381DJ12|A0A381DJ12_9BACT,,,,NO_HIT
tr|A0A381E5Y9|A0A381E5Y9_9GAMM,8ca.alpha.45,33.9,9.1e-12,alpha
tr|A0A381E9F0|A0A381E9F0_9GAMM,8ca.beta.45,297.5,3.7e-92,beta
tr|A0A381EKM5|A0A381EKM5_CAMUP,8ca.alpha.45,19.8,1.9e-07,alpha
tr|A0A381F7D5|A0A381F7D5_9FLAO,8ca.alpha.45,27.2,1.1e-09,alpha
tr|A0A381FK64|A0A381FK64_9FLAO,8ca.alpha.45,27.1,1.1e-09,alpha
tr|A0A381ICC0|A0A381ICC0_CLODI,8ca.alpha.45,79.6,8.3e-26,alpha
tr|A0A381SFQ4|A0A381SFQ4_9ZZZZ,8ca.alpha.45,18.0,6.9e-07,alpha
tr|A0A381TS68|A0A381TS68_9ZZZZ,8ca.alpha.45,32.4,2.6e-11,alpha
tr|A0A381WLW3|A0A381WLW3_9ZZZZ,8ca.alpha.45,17.7,8.8e-07,alpha
tr|A0A382D0G9|A0A382D0G9_9ZZZZ,8ca.alpha.45,21.3,6.7e-08,alpha
tr|A0A382FCC2|A0A382FCC2_9ZZZZ,8ca.alpha.45,26.2,2.1e-09,alpha
tr|A0A382SLU3|A0A382SLU3_9ZZZZ,8ca.beta.45,114.8,2e-36,beta
tr|A0A383DQ90|A0A383DQ90_9ZZZZ,8ca.alpha.45,18.1,6.3e-07,alpha
tr|A0A383RDZ8|A0A383RDZ8_PAEAL,8ca.alpha.45,166.1,2.4e-52,alpha
tr|A0A383RNA7|A0A383RNA7_9PSED,8ca.alpha.45,38.2,4.2e-13,alpha
tr|A0A383RZT2|A0A383RZT2_9PSED,8ca.alpha.45,27.1,1.1e-09,alpha
tr|A0A383TCP7|A0A383TCP7_9LACT,8ca.beta.45,215.3,4.5e-67,beta
tr|A0A383TGP3|A0A383TGP3_9LACT,8ca.alpha.45,22.4,3.1e-08,alpha
tr|A0A383U3P2|A0A383U3P2_9FLAO,8ca.alpha.45,29.4,2.1e-10,alpha
tr|A0A383VDQ7|A0A383VDQ7_TETOB,8ca.alpha.45,92.7,8.3e-30,alpha
tr|A0A383VPS2|A0A383VPS2_TETOB,8ca.beta.45,130.0,4.6e-41,beta
tr|A0A383W3S8|A0A383W3S8_TETOB,8ca.beta.45,135.7,8.7e-43,beta
tr|A0A383W456|A0A383W456_TETOB,8ca.alpha.45,30.6,9.3e-11,alpha
tr|A0A383WA83|A0A383WA83_TETOB,8ca.beta.45,126.1,7.4e-40,beta
tr|A0A383WNC4|A0A383WNC4_TETOB,8ca.beta.45,129.3,7.6e-41,beta
tr|A0A383YT24|A0A383YT24_BALAS,8ca.beta.45,140.5,2.9e-44,beta
tr|A0A383YTI9|A0A383YTI9_BALAS,8ca.beta.45,140.4,3.3e-44,beta
tr|A0A383YZI5|A0A383YZI5_BALAS,8ca.beta.45,69.0,2e-22,beta
tr|A0A383YZI6|A0A383YZI6_BALAS,8ca.beta.45,75.4,2.1e-24,beta
tr|A0A383YZR3|A0A383YZR3_BALAS,8ca.beta.45,74.6,3.7999999999999995e-24,beta
tr|A0A383Z0I2|A0A383Z0I2_BALAS,8ca.beta.45,118.8,1.3000000000000001e-37,beta
tr|A0A383Z168|A0A383Z168_BALAS,8ca.beta.45,121.9,1.4e-38,beta
tr|A0A383Z4X6|A0A383Z4X6_BALAS,8ca.beta.45,120.6,3.6e-38,beta
tr|A0A383ZBL1|A0A383ZBL1_BALAS,8ca.beta.45,135.2,1.3e-42,beta
tr|A0A383ZGR8|A0A383ZGR8_BALAS,8ca.beta.45,95.3,1.9e-30,beta
tr|A0A383ZQB3|A0A383ZQB3_BALAS,8ca.beta.45,107.1,4.6e-34,beta
tr|A0A383ZQB4|A0A383ZQB4_BALAS,8ca.beta.45,107.1,4.7e-34,beta
tr|A0A383ZQD7|A0A383ZQD7_BALAS,8ca.beta.45,108.1,2.3e-34,beta
tr|A0A383ZQV8|A0A383ZQV8_BALAS,8ca.beta.45,108.0,2.4e-34,beta
tr|A0A383ZSC2|A0A383ZSC2_BALAS,8ca.beta.45,120.3,4.4e-38,beta
tr|A0A383ZYJ4|A0A383ZYJ4_BALAS,8ca.beta.45,171.0,1.4999999999999999e-53,beta
tr|A0A383ZYJ7|A0A383ZYJ7_BALAS,8ca.beta.45,146.4,4.6e-46,beta
tr|A0A383ZYR5|A0A383ZYR5_BALAS,8ca.beta.45,119.2,9e-38,beta
tr|A0A383ZZ41|A0A383ZZ41_BALAS,8ca.beta.45,138.6,1.1e-43,beta
tr|A0A384A1C5|A0A384A1C5_BALAS,,,,NO_HIT
tr|A0A384A6N4|A0A384A6N4_BALAS,8ca.beta.45,128.3,1.6e-40,beta
tr|A0A384A6Q7|A0A384A6Q7_BALAS,8ca.beta.45,69.4,1.5000000000000002e-22,beta
tr|A0A384A6S0|A0A384A6S0_BALAS,8ca.beta.45,96.1,9.999999999999999e-31,beta
tr|A0A384A6U1|A0A384A6U1_BALAS,8ca.beta.45,128.6,1.3e-40,beta
tr|A0A384ASP7|A0A384ASP7_BALAS,8ca.beta.45,69.4,1.5000000000000002e-22,beta
tr|A0A384AYD3|A0A384AYD3_BALAS,8ca.beta.45,110.8,3.3999999999999997e-35,beta
tr|A0A384AYE8|A0A384AYE8_BALAS,8ca.beta.45,110.9,3.3e-35,beta
tr|A0A384AYH2|A0A384AYH2_BALAS,8ca.beta.45,110.8,3.3999999999999997e-35,beta
tr|A0A384BC28|A0A384BC28_BALAS,8ca.beta.45,125.7,1.0000000000000001e-39,beta
tr|A0A384BCL3|A0A384BCL3_BALAS,8ca.beta.45,100.3,5.5e-32,beta
tr|A0A384BEJ3|A0A384BEJ3_BALAS,8ca.beta.45,132.0,1.1999999999999999e-41,beta
tr|A0A384BEK6|A0A384BEK6_BALAS,8ca.beta.45,146.5,4.2999999999999996e-46,beta
tr|A0A384BFS1|A0A384BFS1_BALAS,8ca.beta.45,168.6,7.799999999999999e-53,beta
tr|A0A384BJF9|A0A384BJF9_URSMA,8ca.beta.45,69.5,1.4000000000000002e-22,beta
tr|A0A384BJH5|A0A384BJH5_URSMA,8ca.beta.45,75.1,2.6999999999999997e-24,beta
tr|A0A384BU00|A0A384BU00_URSMA,8ca.beta.45,83.9,5.3e-27,beta
tr|A0A384BXM7|A0A384BXM7_URSMA,8ca.beta.45,145.1,1.1e-45,beta
tr|A0A384BYV4|A0A384BYV4_URSMA,8ca.beta.45,145.2,1.1e-45,beta
tr|A0A384CDQ2|A0A384CDQ2_URSMA,8ca.beta.45,129.5,6.9e-41,beta
tr|A0A384CEY9|A0A384CEY9_URSMA,8ca.beta.45,83.6,6.800000000000001e-27,beta
tr|A0A384CFQ0|A0A384CFQ0_URSMA,8ca.beta.45,119.9,5.8e-38,beta
tr|A0A384CGH4|A0A384CGH4_URSMA,8ca.beta.45,120.0,5.3e-38,beta
tr|A0A384D1H8|A0A384D1H8_URSMA,8ca.beta.45,134.6,1.9e-42,beta
tr|A0A384DD54|A0A384DD54_URSMA,8ca.beta.45,122.6,8.499999999999999e-39,beta
tr|A0A384DI55|A0A384DI55_URSMA,,,,NO_HIT
tr|A0A384E115|A0A384E115_9BASI,8ca.alpha.45,88.4,1.6000000000000001e-28,alpha
tr|A0A384IVU1|A0A384IVU1_9ACTN,8ca.alpha.45,22.6,2.6e-08,alpha
tr|A0A384IWD1|A0A384IWD1_9ACTN,8ca.alpha.45,93.2,5.6000000000000005e-30,alpha
tr|A0A384J665|A0A384J665_BOTFB,8ca.alpha.45,91.4,2.1e-29,alpha
tr|A0A384JD68|A0A384JD68_BOTFB,8ca.alpha.45,26.4,1.9e-09,alpha
tr|A0A384JG21|A0A384JG21_BOTFB,8ca.alpha.45,17.7,8.8e-07,alpha
tr|A0A384JMZ3|A0A384JMZ3_BOTFB,8ca.alpha.45,45.4,2.6e-15,alpha
tr|A0A384L9D3|A0A384L9D3_HALVD,8ca.alpha.45,15.5,3.9e-06,alpha
tr|A0A384MTY8|A0A384MTY8_HUMAN,8ca.beta.45,96.1,1.1000000000000001e-30,beta
tr|A0A385BNS5|A0A385BNS5_9FLAO,8ca.alpha.45,40.9,6.3e-14,alpha
tr|A0A385C195|A0A385C195_9GAMM,8ca.alpha.45,35.1,3.8e-12,alpha
tr|A0A385DD09|A0A385DD09_9ACTN,8ca.alpha.45,18.3,5.4e-07,alpha
tr|A0A385DDB7|A0A385DDB7_9ACTN,8ca.alpha.45,16.3,2.3e-06,alpha
tr|A0A385DIA9|A0A385DIA9_9ACTN,8ca.alpha.45,83.0,7.800000000000001e-27,alpha
tr|A0A385ETK8|A0A385ETK8_ACIBA,8ca.alpha.45,28.6,3.8e-10,alpha
tr|A0A385F095|A0A385F095_ACIBA,8ca.alpha.45,29.3,2.4e-10,alpha
tr|A0A385I1L4|A0A385I1L4_9EUKA,,,,NO_HIT
tr|A0A385JHQ8|A0A385JHQ8_POPTO,8ca.alpha.45,20.4,1.3e-07,alpha
tr|A0A385MT09|A0A385MT09_9ALTE,8ca.alpha.45,47.9,4.4e-16,alpha
tr|A0A385MVA4|A0A385MVA4_9ALTE,8ca.alpha.45,41.2,5.2e-14,alpha
tr|A0A385N9M3|A0A385N9M3_9GAMM,8ca.beta.45,300.5,4.7e-93,beta
tr|A0A385N9Q9|A0A385N9Q9_9GAMM,8ca.alpha.45,26.6,1.6e-09,alpha
tr|A0A385NI91|A0A385NI91_BACCE,,,,NO_HIT
tr|A0A385NI97|A0A385NI97_BACCE,,,,NO_HIT
tr|A0A385SPA2|A0A385SPA2_9BACT,,,,NO_HIT
tr|A0A385STN3|A0A385STN3_9BACT,8ca.alpha.45,23.6,1.3e-08,alpha
tr|A0A385SWN9|A0A385SWN9_9BACT,8ca.alpha.45,22.0,4.1e-08,alpha
tr|A0A385YTQ2|A0A385YTQ2_9BACL,8ca.alpha.45,169.9,1.6999999999999998e-53,alpha
tr|A0A385YYT2|A0A385YYT2_9PSED,8ca.alpha.45,26.1,2.3e-09,alpha
tr|A0A385YZX3|A0A385YZX3_9PSED,8ca.alpha.45,44.7,4.5e-15,alpha
tr|A0A386HBE8|A0A386HBE8_9GAMM,8ca.alpha.45,23.9,1e-08,alpha
tr|A0A386HL29|A0A386HL29_9BACT,8ca.alpha.45,22.9,2.2e-08,alpha
tr|A0A386TAZ6|A0A386TAZ6_9RHOB,8ca.alpha.45,16.3,2.3e-06,alpha
tr|A0A386WP80|A0A386WP80_9ACTN,8ca.alpha.45,28.6,3.9e-10,alpha
tr|A0A386ZE84|A0A386ZE84_9NOCA,8ca.alpha.45,21.7,5.1e-08,alpha
tr|A0A386ZGG6|A0A386ZGG6_9NOCA,8ca.alpha.45,20.2,1.4e-07,alpha
tr|A0A386ZH20|A0A386ZH20_9NOCA,8ca.alpha.45,24.9,5.2e-09,alpha
tr|A0A386ZM91|A0A386ZM91_9NOCA,8ca.alpha.45,23.4,1.5e-08,alpha
tr|A0A387B5Q4|A0A387B5Q4_9STRE,8ca.alpha.45,102.3,9.200000000000001e-33,alpha
tr|A0A387BC25|A0A387BC25_9MICO,8ca.alpha.45,24.9,5.4e-09,alpha
tr|A0A387BNI0|A0A387BNI0_9MICO,8ca.alpha.45,42.0,3e-14,alpha
tr|A0A387BPR5|A0A387BPR5_9MICO,8ca.alpha.45,27.6,8.1e-10,alpha
tr|A0A387FXH5|A0A387FXH5_9HYPH,8ca.beta.45,299.7,7.9e-93,beta
tr|A0A387FYM9|A0A387FYM9_9HYPH,8ca.alpha.45,13.6,1.6e-05,alpha
tr|A0A387G805|A0A387G805_9HYPH,8ca.alpha.45,34.9,4.4e-12,alpha
tr|A0A387H2D1|A0A387H2D1_9HYPH,8ca.alpha.45,12.9,2.5e-05,alpha
tr|A0A387H9K8|A0A387H9K8_9HYPH,8ca.alpha.45,32.9,1.9e-11,alpha
tr|A0A387HD06|A0A387HD06_9ACTN,8ca.alpha.45,21.6,5.4e-08,alpha
tr|A0A387HF38|A0A387HF38_9ACTN,8ca.alpha.45,18.8,3.8e-07,alpha
tr|A0A387HME7|A0A387HME7_9ACTN,8ca.alpha.45,90.8,3.0999999999999997e-29,alpha
tr|A0A388JMF2|A0A388JMF2_CHABU,8ca.alpha.45,23.9,1.1e-08,alpha
tr|A0A388KF32|A0A388KF32_CHABU,8ca.beta.45,79.3,1.4e-25,beta
tr|A0A388KF39|A0A388KF39_CHABU,8ca.beta.45,79.9,9.4e-26,beta
tr|A0A388KF41|A0A388KF41_CHABU,8ca.beta.45,79.5,1.2e-25,beta
tr|A0A388KF52|A0A388KF52_CHABU,8ca.beta.45,94.5,3.3e-30,beta
tr|A0A388KR04|A0A388KR04_CHABU,8ca.beta.45,87.8,3.6000000000000003e-28,beta
tr|A0A388KR39|A0A388KR39_CHABU,8ca.beta.45,93.7,5.5000000000000005e-30,beta
